chrX	startX	stopX	chrY	startY	stopY	color
5	23000001	24000000	Chr01	18000001	19000000	c
9	4000001	5000000	Chr01	36000001	37000000	g
7	5000001	6000000	Chr10	13000001	14000000	c
3	7000001	8000000	Chr08	26000001	27000000	c
3	8000001	9000000	Chr02	12000001	13000000	c
4	17000001	18000000	Chr06	16000001	17000000	c
4	7000001	8000000	Chr11	1000001	2000000	c
12	20000001	21000000	Chr11	28000001	28512666	c
3	31000001	32000000	Chr12	26000001	27000000	c
3	14000001	15000000	Chr06	1000001	2000000	c
2	2000001	3000000	Chr04	34000001	35000000	c
5	28000001	29000000	Chr10	16000001	17000000	c
9	7000001	8000000	Chr02	33000001	34000000	c
4	32000001	33000000	Chr02	1	1000000	d
6	4000001	5000000	Chr03	4000001	5000000	c
6	10000001	11000000	Chr07	21000001	22000000	d
7	13000001	14000000	Chr04	1	1000000	c
2	14000001	15000000	Chr08	17000001	18000000	c
6	20000001	21000000	Chr07	22000001	23000000	f
6	3000001	4000000	Chr01	27000001	28000000	c
2	23000001	24000000	Chr08	23000001	24000000	c
8	17000001	18000000	Chr01	9000001	10000000	b
6	8000001	9000000	Chr07	3000001	4000000	d
6	18000001	19000000	Chr06	8000001	9000000	b
8	13000001	14000000	Chr04	16000001	17000000	c
1	36000001	37000000	Chr12	1	1000000	d
1	8000001	9000000	Chr10	3000001	4000000	c
3	28000001	29000000	Chr03	22000001	23000000	b
1	34000001	35000000	Chr09	6000001	7000000	d
2	35000001	35930381	Chr03	35000001	36000000	d
11	23000001	24000000	Chr03	19000001	20000000	c
10	21000001	22000000	Chr02	25000001	26000000	c
10	1000001	2000000	Chr11	18000001	19000000	b
5	15000001	16000000	Chr05	21000001	22000000	b
4	30000001	31000000	Chr10	14000001	15000000	e
6	18000001	19000000	Chr07	25000001	26000000	e
2	17000001	18000000	Chr08	9000001	10000000	c
12	27000001	27497214	Chr03	15000001	16000000	c
1	11000001	12000000	Chr02	14000001	15000000	c
6	21000001	22000000	Chr05	1000001	2000000	b
2	34000001	35000000	Chr08	18000001	19000000	f
1	16000001	17000000	Chr06	8000001	9000000	b
11	13000001	14000000	Chr04	7000001	8000000	c
9	15000001	16000000	Chr12	14000001	15000000	c
5	20000001	21000000	Chr07	6000001	7000000	c
11	26000001	27000000	Chr02	18000001	19000000	c
7	7000001	8000000	Chr06	10000001	11000000	c
10	8000001	9000000	Chr12	24000001	25000000	c
11	9000001	10000000	Chr03	1	1000000	c
1	3000001	4000000	Chr11	1	1000000	g
5	16000001	17000000	Chr04	23000001	24000000	e
8	1	1000000	Chr11	14000001	15000000	c
2	26000001	27000000	Chr02	15000001	16000000	a
6	23000001	24000000	Chr03	35000001	36000000	c
10	16000001	17000000	Chr01	2000001	3000000	b
9	13000001	14000000	Chr09	1	1000000	a
7	3000001	4000000	Chr02	28000001	29000000	c
9	1000001	2000000	Chr12	16000001	17000000	c
9	4000001	5000000	Chr04	2000001	3000000	c
3	19000001	20000000	Chr09	8000001	9000000	e
7	1000001	2000000	Chr02	9000001	10000000	c
5	19000001	20000000	Chr11	1	1000000	g
8	10000001	11000000	Chr11	9000001	10000000	b
6	15000001	16000000	Chr05	12000001	13000000	b
2	6000001	7000000	Chr12	3000001	4000000	c
8	22000001	23000000	Chr05	15000001	16000000	c
8	7000001	8000000	Chr07	28000001	29000000	c
12	13000001	14000000	Chr06	24000001	25000000	c
3	9000001	10000000	Chr01	9000001	10000000	c
4	33000001	34000000	Chr02	29000001	30000000	c
10	1	1000000	Chr06	29000001	30000000	c
7	20000001	21000000	Chr02	25000001	26000000	d
12	8000001	9000000	Chr06	30000001	31000000	c
4	26000001	27000000	Chr11	5000001	6000000	b
11	16000001	17000000	Chr10	8000001	9000000	e
2	33000001	34000000	Chr01	43000001	43268879	d
5	7000001	8000000	Chr06	27000001	28000000	d
1	1	1000000	Chr05	13000001	14000000	c
6	24000001	25000000	Chr10	20000001	21000000	c
12	1000001	2000000	Chr01	9000001	10000000	c
7	26000001	27000000	Chr05	12000001	13000000	c
7	18000001	19000000	Chr11	21000001	22000000	d
2	13000001	14000000	Chr02	34000001	35000000	b
2	23000001	24000000	Chr08	2000001	3000000	b
1	4000001	5000000	Chr05	2000001	3000000	g
1	1	1000000	Chr06	6000001	7000000	d
8	17000001	18000000	Chr03	3000001	4000000	d
1	20000001	21000000	Chr02	32000001	33000000	c
3	30000001	31000000	Chr01	1000001	2000000	d
6	21000001	22000000	Chr10	1	1000000	c
3	9000001	10000000	Chr04	29000001	30000000	c
12	27000001	27497214	Chr04	7000001	8000000	c
9	9000001	10000000	Chr12	13000001	14000000	c
6	20000001	21000000	Chr11	21000001	22000000	c
12	11000001	12000000	Chr03	32000001	33000000	c
7	23000001	24000000	Chr02	16000001	17000000	b
3	19000001	20000000	Chr08	13000001	14000000	d
10	10000001	11000000	Chr04	3000001	4000000	b
12	17000001	18000000	Chr04	31000001	32000000	c
1	6000001	7000000	Chr10	19000001	20000000	d
1	8000001	9000000	Chr03	13000001	14000000	c
4	5000001	6000000	Chr02	14000001	15000000	c
3	21000001	22000000	Chr09	9000001	10000000	b
1	11000001	12000000	Chr08	18000001	19000000	e
7	3000001	4000000	Chr07	8000001	9000000	b
5	29000001	29894789	Chr03	11000001	12000000	d
9	5000001	6000000	Chr12	9000001	10000000	c
2	25000001	26000000	Chr06	26000001	27000000	f
8	16000001	17000000	Chr01	12000001	13000000	c
4	10000001	11000000	Chr08	18000001	19000000	c
7	11000001	12000000	Chr08	12000001	13000000	c
2	16000001	17000000	Chr01	43000001	43268879	c
5	14000001	15000000	Chr10	16000001	17000000	c
7	15000001	16000000	Chr01	9000001	10000000	c
3	36000001	36406689	Chr07	20000001	21000000	d
10	17000001	18000000	Chr03	3000001	4000000	c
3	32000001	33000000	Chr12	23000001	24000000	d
6	26000001	27000000	Chr09	13000001	14000000	f
8	15000001	16000000	Chr12	26000001	27000000	c
11	7000001	8000000	Chr08	22000001	23000000	c
5	8000001	9000000	Chr04	18000001	19000000	g
7	2000001	3000000	Chr07	15000001	16000000	b
1	19000001	20000000	Chr03	26000001	27000000	c
12	2000001	3000000	Chr03	7000001	8000000	c
2	10000001	11000000	Chr02	31000001	32000000	b
1	10000001	11000000	Chr06	19000001	20000000	c
3	18000001	19000000	Chr04	15000001	16000000	d
12	11000001	12000000	Chr07	15000001	16000000	c
9	7000001	8000000	Chr02	14000001	15000000	d
9	1000001	2000000	Chr03	3000001	4000000	b
7	3000001	4000000	Chr03	8000001	9000000	c
9	23000001	23011239	Chr02	10000001	11000000	e
2	26000001	27000000	Chr10	7000001	8000000	c
2	1000001	2000000	Chr10	22000001	23000000	c
8	15000001	16000000	Chr03	27000001	28000000	c
11	14000001	15000000	Chr06	10000001	11000000	d
1	24000001	25000000	Chr12	14000001	15000000	c
1	15000001	16000000	Chr07	27000001	28000000	b
4	19000001	20000000	Chr04	23000001	24000000	b
10	3000001	4000000	Chr01	40000001	41000000	c
10	7000001	8000000	Chr03	29000001	30000000	c
4	7000001	8000000	Chr01	22000001	23000000	d
2	27000001	28000000	Chr07	14000001	15000000	c
11	13000001	14000000	Chr05	29000001	29894789	c
11	5000001	6000000	Chr07	2000001	3000000	d
12	14000001	15000000	Chr07	8000001	9000000	d
3	27000001	28000000	Chr04	19000001	20000000	c
3	31000001	32000000	Chr07	29000001	29696629	c
5	19000001	20000000	Chr01	43000001	43268879	b
1	9000001	10000000	Chr02	26000001	27000000	b
2	24000001	25000000	Chr08	1	1000000	c
5	5000001	6000000	Chr04	15000001	16000000	d
3	26000001	27000000	Chr05	16000001	17000000	c
2	12000001	13000000	Chr04	21000001	22000000	f
3	13000001	14000000	Chr03	12000001	13000000	b
2	5000001	6000000	Chr04	25000001	26000000	c
8	4000001	5000000	Chr10	21000001	22000000	c
4	22000001	23000000	Chr08	12000001	13000000	c
1	35000001	36000000	Chr02	2000001	3000000	c
9	6000001	7000000	Chr09	4000001	5000000	b
3	9000001	10000000	Chr03	34000001	35000000	b
8	26000001	27000000	Chr06	2000001	3000000	c
4	5000001	6000000	Chr04	32000001	33000000	b
3	14000001	15000000	Chr06	23000001	24000000	f
1	24000001	25000000	Chr07	28000001	29000000	b
6	22000001	23000000	Chr04	7000001	8000000	c
12	2000001	3000000	Chr02	12000001	13000000	g
4	6000001	7000000	Chr03	24000001	25000000	c
9	20000001	21000000	Chr01	6000001	7000000	c
1	12000001	13000000	Chr09	8000001	9000000	c
11	11000001	12000000	Chr01	11000001	12000000	c
8	28000001	28439308	Chr04	7000001	8000000	c
1	11000001	12000000	Chr04	9000001	10000000	b
3	17000001	18000000	Chr10	17000001	18000000	c
4	35000001	35278225	Chr10	8000001	9000000	b
7	19000001	20000000	Chr05	6000001	7000000	c
7	1	1000000	Chr05	12000001	13000000	c
4	6000001	7000000	Chr01	38000001	39000000	c
8	15000001	16000000	Chr12	27000001	27497214	c
9	1	1000000	Chr12	18000001	19000000	f
6	2000001	3000000	Chr07	18000001	19000000	d
3	11000001	12000000	Chr02	7000001	8000000	f
12	26000001	27000000	Chr08	11000001	12000000	c
10	18000001	19000000	Chr01	3000001	4000000	c
2	6000001	7000000	Chr11	6000001	7000000	c
6	31000001	31246789	Chr08	15000001	16000000	c
8	23000001	24000000	Chr11	1000001	2000000	c
8	20000001	21000000	Chr12	27000001	27497214	c
5	2000001	3000000	Chr12	2000001	3000000	c
6	27000001	28000000	Chr10	4000001	5000000	b
1	37000001	38000000	Chr04	3000001	4000000	c
11	22000001	23000000	Chr01	9000001	10000000	c
11	9000001	10000000	Chr07	24000001	25000000	d
11	19000001	20000000	Chr01	6000001	7000000	c
3	18000001	19000000	Chr02	4000001	5000000	d
7	1000001	2000000	Chr04	22000001	23000000	c
3	11000001	12000000	Chr07	20000001	21000000	f
5	24000001	25000000	Chr04	19000001	20000000	d
6	28000001	29000000	Chr03	20000001	21000000	d
3	11000001	12000000	Chr01	24000001	25000000	c
2	14000001	15000000	Chr02	3000001	4000000	b
1	36000001	37000000	Chr09	9000001	10000000	c
9	18000001	19000000	Chr07	29000001	29696629	e
6	10000001	11000000	Chr10	16000001	17000000	c
6	27000001	28000000	Chr03	10000001	11000000	d
1	8000001	9000000	Chr12	4000001	5000000	c
8	4000001	5000000	Chr10	10000001	11000000	c
10	1000001	2000000	Chr11	28000001	28512666	c
5	14000001	15000000	Chr01	19000001	20000000	d
9	3000001	4000000	Chr01	16000001	17000000	c
7	15000001	16000000	Chr01	21000001	22000000	c
4	15000001	16000000	Chr08	9000001	10000000	b
10	14000001	15000000	Chr11	17000001	18000000	g
5	1000001	2000000	Chr05	12000001	13000000	b
3	5000001	6000000	Chr09	1000001	2000000	g
3	3000001	4000000	Chr09	6000001	7000000	b
3	22000001	23000000	Chr02	13000001	14000000	c
1	22000001	23000000	Chr12	23000001	24000000	c
4	12000001	13000000	Chr05	1000001	2000000	c
1	13000001	14000000	Chr05	20000001	21000000	c
5	9000001	10000000	Chr06	9000001	10000000	d
11	15000001	16000000	Chr11	20000001	21000000	b
7	25000001	26000000	Chr04	28000001	29000000	f
4	33000001	34000000	Chr07	24000001	25000000	d
2	9000001	10000000	Chr04	20000001	21000000	b
2	33000001	34000000	Chr01	40000001	41000000	b
9	14000001	15000000	Chr03	15000001	16000000	c
3	24000001	25000000	Chr02	6000001	7000000	c
1	33000001	34000000	Chr05	12000001	13000000	c
12	3000001	4000000	Chr02	18000001	19000000	c
6	16000001	17000000	Chr02	21000001	22000000	c
6	12000001	13000000	Chr01	11000001	12000000	c
3	23000001	24000000	Chr07	3000001	4000000	f
10	17000001	18000000	Chr09	15000001	16000000	f
10	5000001	6000000	Chr09	15000001	16000000	c
7	16000001	17000000	Chr07	13000001	14000000	b
10	1	1000000	Chr01	17000001	18000000	c
5	11000001	12000000	Chr02	23000001	24000000	c
7	25000001	26000000	Chr01	26000001	27000000	c
10	4000001	5000000	Chr03	1000001	2000000	c
8	4000001	5000000	Chr04	16000001	17000000	c
1	14000001	15000000	Chr06	18000001	19000000	c
5	3000001	4000000	Chr02	7000001	8000000	b
1	7000001	8000000	Chr04	19000001	20000000	c
1	30000001	31000000	Chr02	31000001	32000000	c
11	13000001	14000000	Chr04	15000001	16000000	b
1	7000001	8000000	Chr09	3000001	4000000	c
1	30000001	31000000	Chr12	11000001	12000000	b
2	29000001	30000000	Chr07	19000001	20000000	g
10	15000001	16000000	Chr08	21000001	22000000	c
5	21000001	22000000	Chr03	28000001	29000000	c
3	20000001	21000000	Chr11	26000001	27000000	c
12	12000001	13000000	Chr07	26000001	27000000	d
4	23000001	24000000	Chr03	31000001	32000000	d
3	30000001	31000000	Chr05	6000001	7000000	b
8	13000001	14000000	Chr07	23000001	24000000	c
1	9000001	10000000	Chr06	28000001	29000000	c
11	16000001	17000000	Chr03	34000001	35000000	c
6	23000001	24000000	Chr06	16000001	17000000	a
5	10000001	11000000	Chr03	1000001	2000000	d
6	29000001	30000000	Chr04	1	1000000	c
6	25000001	26000000	Chr04	35000001	35278225	f
4	6000001	7000000	Chr01	39000001	40000000	b
10	23000001	23134759	Chr03	29000001	30000000	d
8	16000001	17000000	Chr02	4000001	5000000	b
7	9000001	10000000	Chr04	30000001	31000000	d
7	10000001	11000000	Chr01	11000001	12000000	g
7	2000001	3000000	Chr12	25000001	26000000	g
1	41000001	42000000	Chr10	6000001	7000000	c
3	2000001	3000000	Chr03	34000001	35000000	b
5	19000001	20000000	Chr09	2000001	3000000	d
6	3000001	4000000	Chr03	15000001	16000000	d
4	20000001	21000000	Chr06	18000001	19000000	c
11	4000001	5000000	Chr12	22000001	23000000	c
4	7000001	8000000	Chr03	28000001	29000000	c
7	5000001	6000000	Chr06	6000001	7000000	d
11	12000001	13000000	Chr07	12000001	13000000	c
2	3000001	4000000	Chr10	3000001	4000000	c
9	10000001	11000000	Chr12	19000001	20000000	c
11	12000001	13000000	Chr02	19000001	20000000	c
4	15000001	16000000	Chr07	11000001	12000000	c
4	14000001	15000000	Chr08	8000001	9000000	e
8	28000001	28439308	Chr04	27000001	28000000	c
7	17000001	18000000	Chr07	15000001	16000000	b
2	19000001	20000000	Chr03	6000001	7000000	c
12	26000001	27000000	Chr01	11000001	12000000	d
3	25000001	26000000	Chr12	15000001	16000000	d
5	21000001	22000000	Chr05	1000001	2000000	b
7	11000001	12000000	Chr06	4000001	5000000	c
7	7000001	8000000	Chr11	12000001	13000000	c
3	4000001	5000000	Chr08	28000001	28439308	c
3	30000001	31000000	Chr01	7000001	8000000	d
9	13000001	14000000	Chr02	6000001	7000000	f
3	26000001	27000000	Chr02	10000001	11000000	c
3	1	1000000	Chr03	11000001	12000000	b
9	19000001	20000000	Chr01	5000001	6000000	c
2	9000001	10000000	Chr04	17000001	18000000	f
11	17000001	18000000	Chr08	24000001	25000000	c
10	13000001	14000000	Chr02	26000001	27000000	e
8	1	1000000	Chr07	1000001	2000000	c
12	22000001	23000000	Chr07	29000001	29696629	c
11	7000001	8000000	Chr11	2000001	3000000	b
1	1	1000000	Chr12	25000001	26000000	c
9	1	1000000	Chr08	26000001	27000000	c
3	8000001	9000000	Chr07	24000001	25000000	b
3	11000001	12000000	Chr01	14000001	15000000	b
4	13000001	14000000	Chr03	21000001	22000000	b
4	19000001	20000000	Chr02	30000001	31000000	c
12	20000001	21000000	Chr04	30000001	31000000	c
5	20000001	21000000	Chr02	11000001	12000000	c
6	16000001	17000000	Chr07	18000001	19000000	c
12	3000001	4000000	Chr10	13000001	14000000	c
11	11000001	12000000	Chr02	24000001	25000000	c
2	33000001	34000000	Chr01	42000001	43000000	c
1	21000001	22000000	Chr08	15000001	16000000	c
2	23000001	24000000	Chr01	2000001	3000000	b
1	27000001	28000000	Chr04	10000001	11000000	g
9	15000001	16000000	Chr03	15000001	16000000	e
6	1	1000000	Chr05	27000001	28000000	c
1	38000001	39000000	Chr11	20000001	21000000	d
2	8000001	9000000	Chr01	25000001	26000000	b
5	29000001	29894789	Chr09	15000001	16000000	c
11	7000001	8000000	Chr10	11000001	12000000	c
3	13000001	14000000	Chr02	24000001	25000000	c
7	29000001	29696629	Chr12	13000001	14000000	d
8	5000001	6000000	Chr04	16000001	17000000	c
9	4000001	5000000	Chr03	12000001	13000000	b
6	3000001	4000000	Chr09	18000001	19000000	b
5	14000001	15000000	Chr07	17000001	18000000	c
8	20000001	21000000	Chr07	17000001	18000000	c
4	29000001	30000000	Chr01	26000001	27000000	c
5	4000001	5000000	Chr02	20000001	21000000	b
9	8000001	9000000	Chr11	13000001	14000000	b
6	30000001	31000000	Chr05	26000001	27000000	c
1	1	1000000	Chr04	5000001	6000000	b
3	27000001	28000000	Chr07	22000001	23000000	c
2	16000001	17000000	Chr01	12000001	13000000	c
6	21000001	22000000	Chr09	1	1000000	c
2	17000001	18000000	Chr03	8000001	9000000	c
1	41000001	42000000	Chr03	24000001	25000000	c
11	5000001	6000000	Chr06	28000001	29000000	c
1	21000001	22000000	Chr07	15000001	16000000	c
10	8000001	9000000	Chr01	43000001	43268879	c
1	23000001	24000000	Chr01	29000001	30000000	b
12	20000001	21000000	Chr02	8000001	9000000	g
3	11000001	12000000	Chr02	9000001	10000000	c
1	18000001	19000000	Chr03	23000001	24000000	c
7	20000001	21000000	Chr04	22000001	23000000	c
8	18000001	19000000	Chr01	4000001	5000000	c
7	14000001	15000000	Chr03	33000001	34000000	c
9	13000001	14000000	Chr01	6000001	7000000	c
12	7000001	8000000	Chr01	8000001	9000000	e
5	1	1000000	Chr10	22000001	23000000	c
12	3000001	4000000	Chr11	14000001	15000000	e
11	18000001	19000000	Chr02	13000001	14000000	c
3	12000001	13000000	Chr03	10000001	11000000	b
1	9000001	10000000	Chr01	28000001	29000000	b
1	25000001	26000000	Chr04	3000001	4000000	c
4	25000001	26000000	Chr05	29000001	29894789	d
6	22000001	23000000	Chr01	1	1000000	c
6	18000001	19000000	Chr02	19000001	20000000	b
1	11000001	12000000	Chr01	9000001	10000000	b
3	8000001	9000000	Chr04	34000001	35000000	c
7	24000001	25000000	Chr06	13000001	14000000	c
8	7000001	8000000	Chr02	19000001	20000000	g
1	16000001	17000000	Chr06	31000001	31246789	b
2	3000001	4000000	Chr02	28000001	29000000	c
12	21000001	22000000	Chr12	24000001	25000000	b
11	14000001	15000000	Chr06	18000001	19000000	b
1	11000001	12000000	Chr05	26000001	27000000	d
5	6000001	7000000	Chr03	2000001	3000000	d
5	21000001	22000000	Chr12	4000001	5000000	c
9	1	1000000	Chr06	1000001	2000000	b
6	27000001	28000000	Chr07	1000001	2000000	c
2	35000001	35930381	Chr08	2000001	3000000	c
10	17000001	18000000	Chr03	22000001	23000000	b
8	7000001	8000000	Chr11	4000001	5000000	c
4	16000001	17000000	Chr02	14000001	15000000	c
3	1000001	2000000	Chr04	11000001	12000000	c
9	18000001	19000000	Chr10	21000001	22000000	c
8	14000001	15000000	Chr02	24000001	25000000	c
6	26000001	27000000	Chr04	5000001	6000000	c
8	2000001	3000000	Chr05	14000001	15000000	c
1	36000001	37000000	Chr09	1000001	2000000	c
3	18000001	19000000	Chr10	23000001	23134759	c
8	13000001	14000000	Chr08	27000001	28000000	b
5	4000001	5000000	Chr11	13000001	14000000	b
3	29000001	30000000	Chr05	9000001	10000000	c
7	13000001	14000000	Chr01	25000001	26000000	c
1	32000001	33000000	Chr01	30000001	31000000	a
12	15000001	16000000	Chr07	23000001	24000000	c
9	16000001	17000000	Chr11	13000001	14000000	c
3	23000001	24000000	Chr04	11000001	12000000	c
3	1	1000000	Chr07	27000001	28000000	c
3	36000001	36406689	Chr09	2000001	3000000	d
6	3000001	4000000	Chr07	20000001	21000000	c
12	27000001	27497214	Chr10	6000001	7000000	c
12	11000001	12000000	Chr09	7000001	8000000	c
4	30000001	31000000	Chr12	2000001	3000000	c
3	1000001	2000000	Chr03	11000001	12000000	b
2	15000001	16000000	Chr01	9000001	10000000	c
7	1000001	2000000	Chr12	1	1000000	c
7	25000001	26000000	Chr08	17000001	18000000	c
6	22000001	23000000	Chr04	1	1000000	c
4	16000001	17000000	Chr08	9000001	10000000	c
4	14000001	15000000	Chr09	2000001	3000000	b
12	21000001	22000000	Chr02	15000001	16000000	c
8	7000001	8000000	Chr07	15000001	16000000	e
12	10000001	11000000	Chr05	7000001	8000000	c
1	4000001	5000000	Chr08	27000001	28000000	f
4	34000001	35000000	Chr10	9000001	10000000	c
7	26000001	27000000	Chr02	4000001	5000000	g
8	9000001	10000000	Chr02	31000001	32000000	c
5	16000001	17000000	Chr08	23000001	24000000	c
5	7000001	8000000	Chr11	20000001	21000000	d
11	2000001	3000000	Chr11	13000001	14000000	b
5	28000001	29000000	Chr08	16000001	17000000	d
5	9000001	10000000	Chr05	2000001	3000000	c
11	26000001	27000000	Chr04	18000001	19000000	c
11	27000001	28000000	Chr05	17000001	18000000	f
4	15000001	16000000	Chr09	2000001	3000000	d
3	12000001	13000000	Chr09	10000001	11000000	c
3	17000001	18000000	Chr12	24000001	25000000	d
11	25000001	26000000	Chr02	31000001	32000000	c
11	5000001	6000000	Chr09	21000001	22000000	e
1	22000001	23000000	Chr06	21000001	22000000	e
2	8000001	9000000	Chr07	7000001	8000000	c
7	10000001	11000000	Chr01	14000001	15000000	c
4	33000001	34000000	Chr01	12000001	13000000	c
11	12000001	13000000	Chr09	2000001	3000000	d
12	26000001	27000000	Chr06	30000001	31000000	c
5	13000001	14000000	Chr06	30000001	31000000	d
4	27000001	28000000	Chr06	29000001	30000000	b
12	21000001	22000000	Chr11	6000001	7000000	c
5	15000001	16000000	Chr11	25000001	26000000	d
3	4000001	5000000	Chr09	6000001	7000000	c
8	20000001	21000000	Chr03	29000001	30000000	d
7	3000001	4000000	Chr10	6000001	7000000	c
3	25000001	26000000	Chr04	32000001	33000000	d
7	6000001	7000000	Chr12	8000001	9000000	e
2	22000001	23000000	Chr12	10000001	11000000	g
4	2000001	3000000	Chr08	23000001	24000000	c
7	4000001	5000000	Chr08	12000001	13000000	f
5	4000001	5000000	Chr01	22000001	23000000	g
1	43000001	43268879	Chr05	1	1000000	c
7	14000001	15000000	Chr05	6000001	7000000	b
2	3000001	4000000	Chr12	7000001	8000000	c
11	20000001	21000000	Chr06	8000001	9000000	c
