chrX	startX	stopX	chrY	startY	stopY	color
11	111500000	112000000	Chr11	111500000	112000000	2.484509
11	168500000	169000000	Chr11	171500000	172000000	0.563066
5	59500000	60000000	Chr22	13500000	14000000	1.115358
14	50500000	51000000	Chr15	74000000	74500000	2.735724
5	72000000	72500000	Chr05	83000000	83500000	0.571916
19	6000000	6500000	Chr19	15500000	16000000	0.699747
10	40000000	40500000	Chr10	40000000	40500000	6.279534
15	100500000	101000000	Chr15	101500000	102000000	1.398484
16	170000000	170500000	Chr16	170500000	171000000	1.563548
15	178500000	179000000	Chr20	93500000	94000000	1.154272
8	16500000	17000000	Chr11	171000000	171500000	1.89967
18	53000000	53500000	Chr18	65000000	65500000	0.773277
11	14000000	14500000	Chr11	20500000	21000000	1.645274
17	65000000	65500000	Chr17	186500000	187000000	2.018786
4	88000000	88500000	Chr12	54500000	55000000	1.652046
1	77500000	78000000	Chr01	78000000	78500000	1.18182
5	104000000	104500000	Chr18	152000000	152500000	0.883538
2	105000000	105500000	Chr21	39000000	39500000	0.590336
16	163000000	163500000	Chr16	190000000	190500000	0.533032
17	80000000	80500000	Chr17	81500000	82000000	0.555945
6	67000000	67500000	Chr07	20000000	20500000	0.95357
15	108000000	108500000	Chr15	108500000	109000000	2.161937
11	1500000	2000000	Chr11	224000000	224500000	2.418682
16	2000000	2500000	Chr16	185500000	186000000	0.889282
6	66500000	67000000	Chr07	69000000	69500000	0.797454
16	145500000	146000000	Chr16	153000000	153500000	0.614541
3	18500000	19000000	Chr12	53500000	54000000	0.608638
6	64000000	64500000	Chr18	117000000	117500000	0.956469
2	70500000	71000000	Chr07	52500000	53000000	1.107941
3	17500000	18000000	Chr03	24000000	24500000	0.653902
21	138500000	139000000	Chr24	5500000	6000000	1.141677
19	14500000	15000000	Chr22	135000000	135500000	0.942198
17	89000000	89500000	Chr24	24000000	24500000	1.209659
11	60000000	60500000	Chr11	60500000	61000000	3.409537
5	30500000	31000000	Chr15	115500000	116000000	0.881398
24	32500000	33000000	Chr24	36500000	37000000	0.82599
20	68000000	68500000	Chr20	70000000	70500000	1.247661
19	80000000	80500000	Chr19	97500000	98000000	0.532636
16	96500000	97000000	Chr16	118000000	118500000	0.723756
11	86500000	87000000	Chr11	145000000	145500000	0.517501
15	15000000	15500000	Chr15	49000000	49500000	0.620324
16	141500000	142000000	Chr24	75000000	75500000	1.325491
21	71000000	71500000	Chr21	74000000	74500000	0.500057
1	24000000	24500000	Chr20	45000000	45500000	1.06474
20	95500000	96000000	Chr20	98000000	98500000	0.848025
12	51000000	51500000	Chr22	21500000	22000000	0.625419
20	14000000	14500000	Chr22	128500000	129000000	0.704919
18	44500000	45000000	Chr18	174500000	175000000	0.629556
7	21000000	21500000	Chr07	22000000	22500000	1.601057
1	32500000	33000000	Chr01	32500000	33000000	1.343307
17	10000000	10500000	Chr17	17500000	18000000	1.117537
3	4500000	5000000	Chr24	84000000	84500000	1.166599
21	50000000	50500000	Chr21	114000000	114500000	0.609635
5	64000000	64500000	Chr05	64500000	65000000	2.084372
1	32500000	33000000	Chr24	32500000	33000000	0.985051
1	102000000	102500000	Chr11	195000000	195500000	1.014348
19	16500000	17000000	Chr20	54000000	54500000	0.934055
16	161500000	162000000	Chr18	22500000	23000000	0.945323
1	103500000	104000000	Chr16	162000000	162500000	1.148248
20	36500000	37000000	Chr21	24000000	24500000	0.948553
11	14000000	14500000	Chr11	225000000	225500000	1.207965
19	121500000	122000000	Chr19	146000000	146500000	0.764684
17	105500000	106000000	Chr17	111500000	112000000	0.696103
16	125500000	126000000	Chr16	137000000	137500000	1.806099
24	106000000	106500000	Chr24	144000000	144500000	0.787219
4	75000000	75500000	Chr07	64500000	65000000	0.424908
3	86500000	87000000	Chr17	93000000	93500000	0.649102
16	13500000	14000000	Chr16	26500000	27000000	1.221016
10	36500000	37000000	Chr11	217500000	218000000	2.097937
2	85500000	86000000	Chr02	86000000	86500000	1.19802
15	139000000	139500000	Chr15	170000000	170500000	0.905306
11	237000000	237500000	Chr11	239500000	240000000	1.322091
4	59000000	59500000	Chr11	98000000	98500000	0.694251
20	19500000	20000000	Chr20	20000000	20500000	2.226347
17	61500000	62000000	Chr19	46500000	47000000	0.8751
18	144500000	145000000	Chr18	159000000	159500000	0.770024
3	21500000	22000000	Chr03	77000000	77500000	0.817886
1	66000000	66500000	Chr01	83500000	84000000	0.802803
1	65500000	66000000	Chr18	165500000	166000000	1.129194
1	28000000	28500000	Chr17	151500000	152000000	1.185286
11	149000000	149500000	Chr11	177000000	177500000	2.980237
4	33000000	33500000	Chr24	126000000	126500000	0.49992
19	38000000	38500000	Chr19	41000000	41500000	0.778073
16	156500000	157000000	Chr16	158000000	158500000	1.328515
6	29500000	30000000	Chr15	37500000	38000000	0.945182
19	75000000	75500000	Chr21	36500000	37000000	0.727321
16	12000000	12500000	Chr16	30500000	31000000	0.56371
4	35500000	36000000	Chr04	35500000	36000000	0.671839
17	78500000	79000000	Chr17	81000000	81500000	0.600415
22	7500000	8000000	Chr22	8000000	8500000	0.750505
20	86000000	86500000	Chr20	86500000	87000000	0.667663
4	82000000	82500000	Chr22	88000000	88500000	1.02601
7	65500000	66000000	Chr07	66500000	67000000	1.163041
4	22500000	23000000	Chr04	90500000	91000000	0.929104
19	130500000	131000000	Chr19	140500000	141000000	0.696085
7	8000000	8500000	Chr07	61500000	62000000	0.814024
18	86000000	86500000	Chr18	87500000	88000000	0.708011
2	8500000	9000000	Chr11	42500000	43000000	0.684173
20	2500000	3000000	Chr20	2500000	3000000	3.245454
21	53500000	54000000	Chr21	94500000	95000000	0.859782
2	57500000	58000000	Chr02	79000000	79500000	1.27466
3	46000000	46500000	Chr03	47000000	47500000	3.222839
20	69000000	69500000	Chr21	111500000	112000000	0.729886
20	63500000	64000000	Chr20	64000000	64500000	1.381802
10	500000	1000000	Chr22	129000000	129500000	2.785607
14	30000000	30500000	Chr15	157000000	157500000	0.765185
1	33000000	33500000	Chr03	68500000	69000000	0.905866
2	19500000	20000000	Chr03	92500000	93000000	0.87045
4	110500000	111000000	Chr18	80500000	81000000	1.139124
6	85500000	86000000	Chr06	99500000	100000000	2.225362
3	58000000	58500000	Chr03	58500000	59000000	5.692811
7	79000000	79500000	Chr07	79000000	79500000	5.167583
21	130000000	130500000	Chr24	48500000	49000000	2.191353
15	183500000	184000000	Chr15	183500000	184000000	3.691934
17	37000000	37500000	Chr18	26500000	27000000	0.790001
10	28000000	28500000	Chr10	29000000	29500000	2.682762
2	11000000	11500000	Chr15	143500000	144000000	0.730561
17	161000000	161500000	Chr17	176000000	176500000	0.597181
18	166500000	167000000	Chr19	67500000	68000000	0.664102
24	66500000	67000000	Chr24	67000000	67500000	2.352227
17	84000000	84500000	Chr17	103500000	104000000	0.910499
11	177500000	178000000	Chr13	27000000	27500000	0.538798
16	60000000	60500000	Chr21	92500000	93000000	0.749957
15	223500000	224000000	Chr19	63500000	64000000	1.009705
2	109000000	109500000	Chr02	116500000	117000000	1.105052
1	96500000	97000000	Chr07	47500000	48000000	1.678039
1	85000000	85500000	Chr24	127000000	127500000	0.992155
24	5000000	5500000	Chr24	9000000	9500000	1.336869
21	102000000	102500000	Chr24	20500000	21000000	0.636323
11	93500000	94000000	Chr24	133000000	133500000	0.8603
13	21000000	21500000	Chr22	106000000	106500000	1.104864
2	122000000	122500000	Chr11	88500000	89000000	0.797553
9	73500000	74000000	Chr24	121500000	122000000	0.944565
16	81000000	81500000	Chr20	94500000	95000000	0.547391
9	18500000	19000000	Chr17	186500000	187000000	1.088431
16	25500000	26000000	Chr16	59500000	60000000	0.523079
4	30000000	30500000	Chr04	39500000	40000000	0.640495
15	41500000	42000000	Chr15	48500000	49000000	0.753434
13	31500000	32000000	Chr17	188500000	189000000	0.7589
4	60000000	60500000	Chr18	78000000	78500000	0.681428
3	82500000	83000000	Chr11	58000000	58500000	0.582645
7	17000000	17500000	Chr17	190500000	191000000	1.689939
9	50000000	50500000	Chr09	62500000	63000000	0.788802
11	178500000	179000000	Chr17	129500000	130000000	0.776045
4	37000000	37500000	Chr04	47000000	47500000	0.609774
2	41000000	41500000	Chr02	124500000	125000000	0.693913
16	108000000	108500000	Chr16	110500000	111000000	0.948767
7	31500000	32000000	Chr16	17000000	17500000	0.95093
21	98000000	98500000	Chr21	110000000	110500000	0.677219
15	15500000	16000000	Chr21	15500000	16000000	1.229484
17	127500000	128000000	Chr17	143500000	144000000	0.526591
2	112000000	112500000	Chr17	28000000	28500000	0.685503
2	2000000	2500000	Chr02	11000000	11500000	2.168136
9	21500000	22000000	Chr22	101000000	101500000	1.167108
6	45500000	46000000	Chr10	43500000	44000000	2.191348
7	82000000	82500000	Chr18	174500000	175000000	0.699426
17	119500000	120000000	Chr17	150500000	151000000	0.584888
2	6500000	7000000	Chr15	52000000	52500000	0.637708
18	88500000	89000000	Chr18	163000000	163500000	0.606379
6	49000000	49500000	Chr06	50500000	51000000	1.283377
11	101000000	101500000	Chr18	20000000	20500000	0.649754
16	62000000	62500000	Chr18	141500000	142000000	0.601516
16	15000000	15500000	Chr16	15500000	16000000	0.793392
18	127000000	127500000	Chr19	155500000	156000000	0.672734
3	77000000	77500000	Chr03	114500000	115000000	0.727815
15	6500000	7000000	Chr21	63000000	63500000	0.76272
18	68000000	68500000	Chr18	75000000	75500000	0.893765
21	500000	1000000	Chr21	68500000	69000000	1.282286
21	73500000	74000000	Chr21	131000000	131500000	0.827073
6	96000000	96500000	Chr06	96000000	96500000	2.427461
19	65000000	65500000	Chr19	114500000	115000000	0.648512
17	15000000	15500000	Chr17	16000000	16500000	0.603067
22	24000000	24500000	Chr22	78000000	78500000	0.637664
4	106000000	106500000	Chr21	50000000	50500000	0.780471
6	97000000	97500000	Chr11	114500000	115000000	0.937225
19	45000000	45500000	Chr19	83000000	83500000	0.897785
1	128000000	128500000	Chr20	121000000	121500000	0.680105
19	86500000	87000000	Chr19	87000000	87500000	0.825994
20	125000000	125500000	Chr20	134500000	135000000	0.824122
8	34000000	34500000	Chr16	103000000	103500000	0.773414
16	100000000	100500000	Chr24	37500000	38000000	0.408299
1	7500000	8000000	Chr01	115500000	116000000	0.885339
1	61500000	62000000	Chr01	62000000	62500000	2.545388
3	89000000	89500000	Chr19	89500000	90000000	0.620067
5	92000000	92500000	Chr24	110500000	111000000	0.780527
8	76500000	77000000	Chr08	77000000	77500000	1.988238
4	36500000	37000000	Chr04	68500000	69000000	0.935424
9	63000000	63500000	Chr20	106500000	107000000	0.930216
5	46500000	47000000	Chr09	59000000	59500000	1.445453
24	47000000	47500000	Chr24	47000000	47500000	1.345383
21	3000000	3500000	Chr21	25500000	26000000	0.694662
18	66000000	66500000	Chr18	79500000	80000000	1.387897
11	46000000	46500000	Chr18	20000000	20500000	1.010506
15	39500000	40000000	Chr15	40000000	40500000	0.91937
19	126500000	127000000	Chr19	137500000	138000000	1.472643
8	57500000	58000000	Chr15	52000000	52500000	0.998281
1	77000000	77500000	Chr21	54000000	54500000	1.082758
17	68500000	69000000	Chr17	97500000	98000000	0.836003
4	106500000	107000000	Chr04	110000000	110500000	1.540422
4	32500000	33000000	Chr12	12000000	12500000	0.645772
16	144500000	145000000	Chr16	176500000	177000000	0.619427
2	60500000	61000000	Chr09	46500000	47000000	1.298097
11	117000000	117500000	Chr11	117000000	117500000	1.024537
19	50000000	50500000	Chr19	84000000	84500000	1.019267
15	68500000	69000000	Chr15	228000000	228500000	0.550629
11	237000000	237500000	Chr11	248000000	248500000	2.310245
11	28500000	29000000	Chr11	28500000	29000000	2.357097
16	145500000	146000000	Chr24	49000000	49500000	1.612708
17	137500000	138000000	Chr17	138000000	138500000	0.587562
7	25000000	25500000	Chr07	50500000	51000000	1.460734
15	155500000	156000000	Chr15	156000000	156500000	1.577584
4	76000000	76500000	Chr19	68000000	68500000	0.634495
15	18500000	19000000	Chr15	22000000	22500000	0.76565
24	37500000	38000000	Chr24	65500000	66000000	0.556653
3	3000000	3500000	Chr16	123000000	123500000	2.156365
5	50000000	50500000	Chr05	54000000	54500000	0.942666
3	85500000	86000000	Chr03	97500000	98000000	0.481897
11	64000000	64500000	Chr11	237500000	238000000	0.88296
20	39500000	40000000	Chr20	86500000	87000000	0.595693
3	66500000	67000000	Chr03	79000000	79500000	0.5969
19	38000000	38500000	Chr19	70500000	71000000	0.65688
5	75000000	75500000	Chr13	39000000	39500000	1.232045
24	133000000	133500000	Chr24	139000000	139500000	0.978732
5	69500000	70000000	Chr05	72500000	73000000	1.266133
11	233000000	233500000	Chr11	233000000	233500000	1.346321
6	91000000	91500000	Chr07	11000000	11500000	1.720386
11	105500000	106000000	Chr18	99500000	100000000	0.566726
5	62000000	62500000	Chr16	59000000	59500000	0.925977
7	6000000	6500000	Chr07	13000000	13500000	0.81648
4	60500000	61000000	Chr21	77000000	77500000	0.544481
18	32500000	33000000	Chr24	30000000	30500000	0.993817
16	156000000	156500000	Chr20	93000000	93500000	0.454079
4	81500000	82000000	Chr22	95000000	95500000	0.921829
2	108000000	108500000	Chr21	117500000	118000000	0.654601
12	59500000	60000000	Chr12	59500000	60000000	1.482294
18	73500000	74000000	Chr18	101000000	101500000	1.167886
24	93500000	94000000	Chr24	140500000	141000000	1.230258
15	98000000	98500000	Chr24	117500000	118000000	1.870021
11	93000000	93500000	Chr11	174000000	174500000	1.364487
19	107500000	108000000	Chr20	136500000	137000000	0.724409
19	4000000	4500000	Chr24	27500000	28000000	0.865054
1	55500000	56000000	Chr01	65500000	66000000	1.037151
4	94000000	94500000	Chr15	101500000	102000000	1.079404
17	4500000	5000000	Chr17	61000000	61500000	0.709268
16	8000000	8500000	Chr19	123000000	123500000	1.299728
16	182000000	182500000	Chr16	182000000	182500000	0.518654
12	18500000	19000000	Chr15	16000000	16500000	2.011183
17	22000000	22500000	Chr17	72000000	72500000	0.641326
18	23500000	24000000	Chr18	44500000	45000000	0.849861
18	51000000	51500000	Chr19	162000000	162500000	0.775564
3	48000000	48500000	Chr21	83000000	83500000	1.032533
24	107500000	108000000	Chr24	137000000	137500000	0.638701
21	32000000	32500000	Chr21	33000000	33500000	0.914638
2	99500000	100000000	Chr19	125500000	126000000	0.805899
3	22500000	23000000	Chr06	25500000	26000000	1.444659
21	137500000	138000000	Chr21	144000000	144500000	1.447943
2	36000000	36500000	Chr02	37500000	38000000	1.109038
21	13500000	14000000	Chr21	80000000	80500000	0.766047
11	50000000	50500000	Chr11	89500000	90000000	1.06161
6	92500000	93000000	Chr06	94500000	95000000	1.370939
1	81500000	82000000	Chr01	88500000	89000000	2.1455
3	97500000	98000000	Chr19	24500000	25000000	0.800473
1	84000000	84500000	Chr01	85000000	85500000	2.002066
19	90500000	91000000	Chr21	126000000	126500000	0.851947
19	82000000	82500000	Chr19	131500000	132000000	0.697534
21	1000000	1500000	Chr21	3500000	4000000	0.967525
6	23500000	24000000	Chr24	87000000	87500000	1.689327
5	33500000	34000000	Chr05	39000000	39500000	0.882426
1	56000000	56500000	Chr17	99500000	100000000	0.622863
16	12000000	12500000	Chr16	12000000	12500000	1.497484
19	5000000	5500000	Chr22	4000000	4500000	0.604024
16	24500000	25000000	Chr16	35500000	36000000	1.227245
5	88500000	89000000	Chr24	38500000	39000000	0.935645
21	8500000	9000000	Chr21	11000000	11500000	0.854328
17	178000000	178500000	Chr17	181500000	182000000	0.532446
2	35500000	36000000	Chr20	2500000	3000000	1.226406
17	112000000	112500000	Chr17	112000000	112500000	1.761292
17	165500000	166000000	Chr17	165500000	166000000	1.705151
19	41500000	42000000	Chr19	42000000	42500000	2.549649
3	13500000	14000000	Chr07	76000000	76500000	0.894158
21	60000000	60500000	Chr21	79500000	80000000	0.872982
13	46000000	46500000	Chr13	46000000	46500000	7.162442
3	48000000	48500000	Chr15	84500000	85000000	0.720092
20	43000000	43500000	Chr21	40500000	41000000	0.697132
11	214000000	214500000	Chr17	28000000	28500000	0.573657
11	90000000	90500000	Chr17	134000000	134500000	0.788226
15	107000000	107500000	Chr15	125500000	126000000	0.889355
8	64500000	65000000	Chr17	6500000	7000000	0.754975
17	168500000	169000000	Chr17	172500000	173000000	1.383764
20	108500000	109000000	Chr20	152500000	153000000	1.024893
5	99000000	99500000	Chr11	208500000	209000000	0.912577
11	179000000	179500000	Chr11	206500000	207000000	1.50915
18	52500000	53000000	Chr18	156500000	157000000	1.193168
12	3500000	4000000	Chr12	4000000	4500000	1.418577
9	55500000	56000000	Chr09	56500000	57000000	1.107802
22	14000000	14500000	Chr22	17000000	17500000	0.679333
11	150000000	150500000	Chr17	187000000	187500000	1.22972
21	11000000	11500000	Chr21	18500000	19000000	0.889002
19	152500000	153000000	Chr21	32000000	32500000	0.631083
17	158500000	159000000	Chr19	79000000	79500000	0.898362
16	80500000	81000000	Chr16	80500000	81000000	1.157445
24	37500000	38000000	Chr24	76000000	76500000	0.725472
1	6000000	6500000	Chr01	14000000	14500000	2.551526
18	109000000	109500000	Chr18	116500000	117000000	0.432007
21	36000000	36500000	Chr24	11500000	12000000	1.492713
15	56500000	57000000	Chr15	65500000	66000000	0.849487
2	111500000	112000000	Chr02	111500000	112000000	3.34692
19	115500000	116000000	Chr19	146500000	147000000	0.934607
24	4500000	5000000	Chr24	89500000	90000000	3.198294
2	79000000	79500000	Chr16	102500000	103000000	1.046922
11	93000000	93500000	Chr11	94000000	94500000	2.926541
4	43500000	44000000	Chr07	19500000	20000000	0.888658
5	85000000	85500000	Chr18	71000000	71500000	0.857989
24	105000000	105500000	Chr24	105500000	106000000	2.850821
3	48500000	49000000	Chr03	70000000	70500000	1.027461
18	107500000	108000000	Chr21	14000000	14500000	1.314384
15	226000000	226500000	Chr15	229000000	229500000	1.175386
15	163500000	164000000	Chr15	164000000	164500000	1.456898
1	82500000	83000000	Chr08	32500000	33000000	1.000487
19	104500000	105000000	Chr19	143000000	143500000	0.605366
6	86000000	86500000	Chr24	126000000	126500000	0.978385
2	110000000	110500000	Chr15	100000000	100500000	1.195442
18	55000000	55500000	Chr18	84500000	85000000	0.654649
17	112000000	112500000	Chr17	160500000	161000000	1.106231
9	75000000	75500000	Chr18	38000000	38500000	0.720091
9	30000000	30500000	Chr09	58500000	59000000	0.831321
